"Title","Label","Type","Area","Pattern","Price","Addr","info","Tel","PC","Mobile","Enhance","Time","href"
"捷運科技大樓1分【稀有*新裝潢】絕佳採光","近捷運新上架隨時可遷入可開伙","獨立套房","大安區","獨立套房6坪5F/5F公寓","10,999元/月","大安區復興南路二段","仲介:周先生___經紀業:格瑞租屋","0976-058-038","35","62","Normal","4天","https://rent.591.com.tw/rent-detail-11281128.html"
"捷運大安站3分【稀有租案*採光】獨立洗衣","近捷運新上架隨時可遷入可開伙","獨立套房","大安區","獨立套房7坪4F/4F公寓","13,999元/月","大安區瑞安街","仲介:羅先生___經紀業:格瑞租屋","0911-935-445","18","52","Normal","5天","https://rent.591.com.tw/rent-detail-11277110.html"
"近捷運古亭站【師大首選】大空間*傢俱齊全","近捷運隨時可遷入可開伙","獨立套房","大安區","獨立套房7坪4F/4F公寓","14,497元/月","大安區金山南路二段185巷","仲介:羅先生___經紀業:格瑞租屋","0911-935-445","8","12","Normal","8月5日","https://rent.591.com.tw/rent-detail-11248681.html"
"師大68電梯套房","",,"師大金棧 大安區-師大路68巷","獨立套房   |  9坪   |  樓層：4/6","13,800 元/月","師大金棧 大安區-師大路68巷","仲介游先生/28分鐘內更新/97人瀏覽","","仲介游先生/28分鐘內更新/97人瀏覽","仲介游先生/28分鐘內更新/97人瀏覽","Normal","仲介游先生/28分鐘內更新/97人瀏覽","https://rent.591.com.tw/rent-detail-11296242.html"
"cp值高！限女性，要有正當職業","屋主直租近捷運隨時可遷入押一付一免管理費","獨立套房","大安區","獨立套房5坪4F/4F公寓","9,000元/月","大安區敦化南路一段160巷","屋主:陳先生___2008年註冊591","0953-783-878","19","48","Normal","8月4日","https://rent.591.com.tw/rent-detail-11242292.html"
"近公館捷運步行3分鐘","屋主直租近捷運有電梯隨時可遷入","獨立套房","大安區","獨立套房7坪頂層加蓋/11F電梯大樓","13,500元/月","大安區羅斯福路三段","屋主:陳小姐___2009年註冊591","0920-672-674","18","70","Normal","8月5日","https://rent.591.com.tw/rent-detail-11247199.html"
"信義安和、限女、陽台、通風e","近捷運新上架隨時可遷入","獨立套房","大安區","獨立套房7坪3F/4F公寓","13,499元/月","大安區四維路","仲介:沈先生___經紀業:長頸鹿不動產經紀有限公司","0971-822-591","13","27","Normal","3天","https://rent.591.com.tw/rent-detail-11287728.html"
"信義安和、廚房、一房一廳、機能e","近捷運新上架隨時可遷入","獨立套房","大安區","獨立套房7坪4F/4F公寓","14,500元/月","大安區通化街170巷","仲介:沈先生___經紀業:長頸鹿不動產經紀有限公司","0971-822-591","19","55","Normal","3天","https://rent.591.com.tw/rent-detail-11287736.html"
"忠孝敦化、台電、免爬高、秒殺","近捷運新上架拎包入住隨時可遷入可開伙","獨立套房","松山區","獨立套房4坪2F/3F公寓","10,499元/月","松山區八德路三段12巷","仲介:吳先生___經紀業:長頸鹿房屋","0977-626-337","14","33","Normal","1天","https://rent.591.com.tw/rent-detail-11293951.html"
"師大搶手套房/可寵/上班族學生手刀詢問","近捷運隨時可遷入可開伙","獨立套房","大安區","獨立套房4坪3F/5F公寓","11,800元/月","大安區師大路","仲介:吳先生___經紀業:長頸鹿房屋","0929-016-029","12","15","Normal","8月4日","https://rent.591.com.tw/rent-detail-11240098.html"
"信義安和站一分鐘、廚房、代收垃圾、電梯","近捷運有電梯隨時可遷入可開伙","獨立套房","大安區","獨立套房8坪5F/14F公寓","13,000元/月","大安區信義路四段","仲介:吳先生___經紀業:長頸鹿房屋","0977-626-337","14","37","Normal","8月3日","https://rent.591.com.tw/rent-detail-11233182.html"
"六張犁/靜巷/舒適/二樓免爬高","近捷運隨時可遷入","獨立套房","大安區","獨立套房4坪2F/4F公寓","9,499元/月","大安區臥龍街195巷","仲介:吳先生___經紀業:長頸鹿房屋","0977-626-337","23","34","Normal","8月3日","https://rent.591.com.tw/rent-detail-11238604.html"
"小巨蛋、機能採光、乾濕分離、住商混","近捷運有電梯隨時可遷入可開伙","獨立套房","松山區","獨立套房9坪11F/12F電梯大樓","14,500元/月","松山區南京東路四段","仲介:吳先生___經紀業:長頸鹿房屋","0977-626-337","20","39","Normal","8月9日","https://rent.591.com.tw/rent-detail-11263697.html"
"小巨蛋捷運站、機能強、溫馨套房","近捷運隨時可遷入","獨立套房","松山區","獨立套房5.5坪3F/4F公寓","10,000元/月","松山區南京東路四段133巷","仲介:吳先生___經紀業:長頸鹿房屋","0977-626-337","17","33","Normal","8月9日","https://rent.591.com.tw/rent-detail-11261356.html"
"南京三民、松山車站，機能強，舒適","近捷運有電梯隨時可遷入可短租","獨立套房","松山區","獨立套房4坪7F/12F電梯大樓","9,499元/月","松山區基隆路一段","仲介:吳先生___經紀業:長頸鹿房屋","0906-714-883","23","29","Normal","8月3日","https://rent.591.com.tw/rent-detail-11233193.html"
"麟光站、機能強、對外窗、裝潢、溫馨","近捷運隨時可遷入","獨立套房","大安區","獨立套房5坪頂層加蓋/5F公寓","10,999元/月","大安區和平東路三段406巷","仲介:吳先生___經紀業:長頸鹿房屋","0977-626-337","14","23","Normal","8月8日","https://rent.591.com.tw/rent-detail-11260894.html"
"麟光站、機能強、裝潢、對外窗","近捷運隨時可遷入","獨立套房","大安區","獨立套房4坪頂層加蓋/5F公寓","9,499元/月","大安區和平東路三段406巷","仲介:吳先生___經紀業:長頸鹿房屋","0977-626-337","25","92","Normal","8月8日","https://rent.591.com.tw/rent-detail-11261072.html"
"忠孝復興、溫馨、機能強、採光優質套房","近捷運隨時可遷入","獨立套房","大安區","獨立套房6坪2F/5F公寓","11,499元/月","大安區市民大道四段","仲介:吳先生___經紀業:長頸鹿房屋","0977-626-337","9","9","Normal","6天","https://rent.591.com.tw/rent-detail-11270451.html"
"麟光站，採光，二樓免爬高，可影片看房","近捷運隨時可遷入","獨立套房","大安區","獨立套房7坪2F/4F公寓","11,499元/月","大安區樂業街159巷","仲介:吳先生___經紀業:長頸鹿房屋","0977-626-337","9","13","Normal","8月3日","https://rent.591.com.tw/rent-detail-11238258.html"
"(短期)近師大夜市永康商圈獨立微型套房","近捷運有電梯隨時可遷入可短租","獨立套房","大安區","獨立套房2坪7F/12F電梯大樓","11,888元/月","大安區和平東路一段147號","代理人:陳小姐___2020年註冊591","0986-851-077轉1508248","29","39","Normal","8月8日","https://rent.591.com.tw/rent-detail-11259313.html"
"信義安和站一分鐘，代收垃圾，大空間，廚房","近捷運有電梯隨時可遷入可開伙","獨立套房","大安區","獨立套房6坪5F/14F電梯大樓","11,999元/月","大安區信義路四段","仲介:吳先生___經紀業:長頸鹿房屋","0977-626-337","17","35","Normal","8月3日","https://rent.591.com.tw/rent-detail-11233179.html"
"麟光站對面/機能好套房/對外窗採光好","近捷運隨時可遷入","獨立套房","大安區","獨立套房9坪5F/5F公寓","14,500元/月","大安區和平東路三段406巷","仲介:吳先生___經紀業:長頸鹿房屋","0929-016-029","16","33","Normal","8月8日","https://rent.591.com.tw/rent-detail-11259634.html"
"小巨蛋捷運站、機能強、溫馨套房","近捷運隨時可遷入","獨立套房","松山區","獨立套房5.5坪3F/4F公寓","10,000元/月","松山區南京東路四段133巷","仲介:吳先生___經紀業:長頸鹿房屋","0977-626-337","22","53","Normal","6天","https://rent.591.com.tw/rent-detail-11261360.html"
"國父紀念館、忠孝圓環、誠品、採光","近捷運有電梯隨時可遷入可開伙","獨立套房","大安區","獨立套房6坪6F/7F電梯大樓","12,499元/月","大安區仁愛路四段345巷","仲介:吳先生___經紀業:長頸鹿房屋","0977-626-337","8","7","Normal","6天","https://rent.591.com.tw/rent-detail-11271207.html"
"大安/信義安和，限女性，新裝潢，獨立陽台","近捷運新上架隨時可遷入可開伙有陽台","獨立套房","大安區","獨立套房7坪3F/4F公寓","13,499元/月","大安區四維路","仲介:吳先生___經紀業:長頸鹿房屋","0977-626-337","9","27","Normal","4天","https://rent.591.com.tw/rent-detail-11282265.html"
"麟光站對面/機能好套房/對外窗採光好","近捷運新上架隨時可遷入","獨立套房","大安區","獨立套房7坪5F/5F公寓","12,000元/月","大安區和平東路三段406巷","仲介:吳先生___經紀業:長頸鹿房屋","0929-016-029","12","46","Normal","3天","https://rent.591.com.tw/rent-detail-11284427.html"
"忠孝敦化、大空間、採光、通風","近捷運新上架隨時可遷入","獨立套房","大安區","獨立套房7坪4F/4F公寓","12,500元/月","大安區敦化南路100巷","仲介:吳先生___經紀業:長頸鹿房屋","0977-626-337","19","155","Normal","1天","https://rent.591.com.tw/rent-detail-11294672.html"
"公館、垃圾代收、採光、花園、秒殺","近捷運新上架有電梯隨時可遷入可開伙","獨立套房","大安區","獨立套房8坪頂層加蓋/11F公寓","14,999元/月","大安區羅斯福路三段","仲介:吳先生___經紀業:長頸鹿房屋","0977-626-337","22","87","Normal","1天","https://rent.591.com.tw/rent-detail-11294648.html"
"小巨蛋/忠孝敦化、台電、大空間、採光","",,"松山區-八德路三段12巷","獨立套房   |  7坪   |  樓層：2/4","13,500 元/月","松山區-八德路三段12巷","仲介吳先生/59分鐘內更新/87人瀏覽","","仲介吳先生/59分鐘內更新/87人瀏覽","仲介吳先生/59分鐘內更新/87人瀏覽","Normal","仲介吳先生/59分鐘內更新/87人瀏覽","https://rent.591.com.tw/rent-detail-11299396.html"
"小巨蛋/忠孝敦化、台電、大空間、採光","",,"松山區-八德路三段12巷","獨立套房   |  7坪   |  樓層：2/4","12,500 元/月","松山區-八德路三段12巷","仲介吳先生/59分鐘內更新/72人瀏覽","","仲介吳先生/59分鐘內更新/72人瀏覽","仲介吳先生/59分鐘內更新/72人瀏覽","Normal","仲介吳先生/59分鐘內更新/72人瀏覽","https://rent.591.com.tw/rent-detail-11299403.html"
"近忠孝敦化捷運站3號出口電梯套房","近捷運有電梯隨時可遷入可開伙可養寵物","獨立套房","大安區","獨立套房8坪2F/7F電梯大樓","13,000元/月","大安區敦化南路一段233巷68號","代理人:張先生___2011年註冊591","0986-851-077轉1507013","20","73","Normal","8月5日","https://rent.591.com.tw/rent-detail-11249470.html"
"適合存錢的好房子","近捷運有電梯隨時可遷入可開伙可養寵物","獨立套房","大安區","獨立套房8坪2F/7F電梯大樓","12,000元/月","大安區敦化南路一段233巷68號","代理人:張先生___2011年註冊591","0986-851-077轉1507014","37","136","Normal","8月5日","https://rent.591.com.tw/rent-detail-11249464.html"
"師大商圈古亭捷運站旁全新裝潢套房出租","屋主直租近捷運隨時可遷入","獨立套房","大安區","獨立套房7坪1F/4F公寓","12,000元/月","大安區羅斯福路二段81巷","屋主:林媽媽___(仲介勿擾)2009年註冊591","0919-988-062","24","44","Normal","7月25日","https://rent.591.com.tw/rent-detail-11190141.html"
"大安捷運旁。精緻大套房!大陽台@@","",,"大安區-信義路四段60號","獨立套房   |  9坪   |  樓層：5/6","12,000 元/月","大安區-信義路四段60號","屋主陳先生/2小時內更新/173人瀏覽","","屋主陳先生/2小時內更新/173人瀏覽","屋主陳先生/2小時內更新/173人瀏覽","Normal","屋主陳先生/2小時內更新/173人瀏覽","https://rent.591.com.tw/rent-detail-11299780.html"
"微風廣場、安靜套房","屋主直租近捷運隨時可遷入有陽台","獨立套房","松山區","獨立套房6坪3F/4F公寓","13,000元/月","松山區八德路二段366巷","屋主:余先生___(仲介勿擾)2014年註冊591","0986-851-077轉1500826","23","31","Normal","7月19日","https://rent.591.com.tw/rent-detail-11163616.html"
"育達商圈/捷運套房獨陽台獨洗~專人收垃圾","近捷運隨時可遷入有陽台南北通透","獨立套房","松山區","獨立套房9坪6F/6F公寓","12,000元/月","松山區八德路三段158巷7弄39號","代理人:朱先生___2009年註冊591","0932-141-246","20","41","Normal","8月8日","https://rent.591.com.tw/rent-detail-11258798.html"
"★東區套房★近忠孝復興站大潤發優質首選","",,"大安區-安東街","獨立套房   |  7坪   |  樓層：1/2","12,000 元/月","大安區-安東街","屋主陳太太/3小時內更新/4人瀏覽","","屋主陳太太/3小時內更新/4人瀏覽","屋主陳太太/3小時內更新/4人瀏覽","Normal","屋主陳太太/3小時內更新/4人瀏覽","https://rent.591.com.tw/rent-detail-11300392.html"
"捷運台電大樓站全新飯店式套房","屋主直租近捷運隨時可遷入有陽台免管理費","獨立套房","大安區","獨立套房10坪3F/4F公寓","10,000元/月","大安區辛亥路一段66號","屋主:楊老師___(仲介勿擾)2009年註冊591","0953-451-235","65","159","Normal","8月1日","https://rent.591.com.tw/rent-detail-11225924.html"
"二樓獨立大套房一房一廳一衛乾溼分離","屋主直租近捷運新上架隨時可遷入可開伙","獨立套房","松山區","獨立套房7坪2F/2F公寓","14,000元/月","松山區八德路四段","屋主:張先生___(仲介勿擾)2008年註冊591","0927-295-655","22","43","Normal","4天","https://rent.591.com.tw/rent-detail-11279366.html"
"安和站旁/獨立洗衣機/可短期月租另議","近捷運隨時可遷入","獨立套房","大安區","獨立套房5坪4F/4F公寓","9,000元/月","大安區臨江街118巷","仲介:邱先生___經紀業:皇嘉物業管理顧問股份有限公司","0914-006-097","20","39","Normal","7月30日","https://rent.591.com.tw/rent-detail-11215353.html"
"安和站旁/可短期月租/臨江夜市","近捷運隨時可遷入","獨立套房","大安區","獨立套房5坪4F/4F公寓","9,000元/月","大安區臨江街118巷","仲介:羅先生___經紀業:皇嘉物業管理顧問股份有限公司","0925-508-552","18","57","Normal","7月30日","https://rent.591.com.tw/rent-detail-11215346.html"
